subject_id,Second,Fz,Mx,My,CoPx,CoPy
13,12,682.90819268,7.3235469,-3.63932562,0.005329238,0.010723766
13,13,682.93220909,8.04973693,-3.69249148,0.005406761,0.011786796
13,14,683.018859193,11.1332496,-4.32010851,0.006324982999999999,0.016300257
13,15,682.932446812,10.34176069,-4.411069540000001,0.006458964,0.015143199
13,16,682.837162864,10.4827959,-4.9014909200000005,0.007177987,0.015351225
13,17,682.9698557759999,9.6187074,-4.8441398499999995,0.007093038,0.01408302
13,18,683.054731304,10.49350931,-5.6135566,0.008218207,0.015362582
13,19,682.90518115,9.19222667,-5.259906920000001,0.00770229,0.013460186
13,20,683.00419249,10.68210273,-5.55791433,0.008137435,0.015639825
13,21,682.97082144,8.99893824,-5.01187746,0.007338265,0.013176088
13,22,682.939429416,10.63655227,-5.85963904,0.008580009000000001,0.015574385
13,23,683.030177335,11.4911052,-5.39980117,0.007905683,0.016823443
13,24,682.7846781630001,10.89976879,-5.63047191,0.008246248,0.015963639
13,25,682.98637503,7.469918150000001,-5.56523449,0.008148160000000002,0.010936741
13,26,682.85001636,6.2557985,-6.55775532,0.009603691,0.009161377
13,27,682.90337216,7.0958250099999995,-7.74737752,0.011344831,0.010390632
13,28,682.9439592900001,7.85251958,-7.87375411,0.011529098,0.011498026
13,29,682.8532197200001,6.00297568,-7.1133476,0.010417127,0.008791047000000001
13,30,682.89661728,4.57253211,-7.99033381,0.01170059,0.006695675
13,31,682.9773922999999,6.0293930300000005,-7.8272598,0.011460421,0.008828001
13,32,682.79717111,8.71956883,-8.39147258,0.012289775000000001,0.012770635
13,33,682.8713766599999,5.32790574,-7.7063732499999995,0.011285343,0.007801669000000001
13,34,682.92664439,4.33055569,-7.89179728,0.011555863999999999,0.006341279
13,35,682.85775328,7.38959623,-8.402226989999999,0.012304391000000001,0.010821915000000001
13,36,683.00182219,8.825605470000001,-7.84360506,0.011484007000000001,0.012921544
13,37,682.77452094,7.56661196,-8.54452702,0.012514412999999999,0.011081892
13,38,682.9190969699999,9.46097701,-8.14679554,0.011929467000000001,0.013853708
13,39,682.84013851,7.48938612,-8.4334351,0.012350432,0.010967962999999999
13,40,682.86642437,6.28478212,-8.1555701,0.011943118,0.009203503
13,41,682.8957339899999,5.890311410000001,-8.07260655,0.01182099,0.008625418
13,42,682.9050250800001,6.67187194,-8.438990369999999,0.012357437,0.009769804
13,43,682.86243282,8.34142928,-8.66403472,0.012687912,0.012215387
13,44,682.89997172,7.1528782,-8.86160919,0.012976392,0.010474216
13,45,682.90219191,5.95743403,-8.99388781,0.01317014,0.008723506
13,46,682.7646462,3.1774677000000002,-8.53434893,0.012499612,0.00465347
13,47,682.87900194,4.91071191,-8.66067671,0.012682586000000001,0.007191111
13,48,682.84200892,6.66528544,-9.151626969999999,0.013402202,0.009761081000000001
13,49,683.00843393,5.49815408,-8.73298903,0.012785992,0.008049632000000001
13,50,682.7493216,6.413610289999999,-8.54927226,0.012521755,0.009393845999999999
13,51,682.9341271799999,9.32898985,-10.08937219,0.014773581000000001,0.013659933
13,52,682.91671553,9.44575365,-9.60833568,0.014069487,0.013831317999999999
13,53,682.85931021,8.849330819999999,-9.559318919999999,0.013998884,0.012958861
13,54,682.8722010500001,7.73657064,-8.90710705,0.013043492,0.011329421
13,55,682.97098361,10.03742647,-9.00688113,0.013187826,0.01469689
13,56,682.8730636099999,10.217740840000001,-8.97528076,0.013143364999999999,0.014962817
13,57,682.80363474,8.04019517,-8.783291909999999,0.012863609,0.011775159
13,58,682.9035331399999,8.284156139999999,-9.203321560000001,0.013476718,0.012131125000000001
13,59,682.7653533975904,7.306056281124498,-9.612861997991969,0.01407928514056225,0.010700486947791165
14,0,574.16281528,49.62624341,-1.7322421799999999,0.0030169299999999997,0.08643234
14,1,574.10354189,47.9908956,-2.61456416,0.004554181,0.083592777
14,2,574.07646632,47.05328291,-2.36372858,0.004117427,0.081963429
14,3,574.08082634,47.41063811,-2.4236621300000003,0.004221923999999999,0.082585301
14,4,574.0724955,47.82615262,-2.61800518,0.004560387000000001,0.083310234
14,5,574.16894597,49.264125809999996,-2.0268142499999997,0.0035298020000000003,0.085800691
14,6,574.01903081,52.178661440000006,-1.84765977,0.003218836,0.09090046099999999
14,7,574.13574167,50.72173272,-2.20433658,0.003839414,0.088344893
14,8,574.0887256,46.858902609999994,-1.5454659400000001,0.002692126,0.081623593
14,9,574.0861298899999,44.71949712,-1.8387660000000001,0.00320277,0.07789653199999999
14,10,574.0423390799999,46.64444252,-1.90039816,0.003310577,0.08125605400000001
14,11,574.07206249,47.92529695,-1.8165863,0.003164412,0.083483152
14,12,574.14962885,47.79862927,-1.7474568400000001,0.0030435279999999998,0.083251242
14,13,574.0847850199999,48.18632277,-1.38808453,0.002417897,0.083935935
14,14,574.07390219,49.91592046,-1.57784663,0.002748445,0.086950382
14,15,574.02725078,50.25398136,-1.48954361,0.002594952,0.08754640100000001
14,16,574.10289753,49.43417473,-2.04413704,0.0035605669999999997,0.086106847
14,17,574.0723031,48.32011888,-1.34023267,0.002334681,0.084170808
14,18,574.03049919,48.4457218,-2.0841182199999997,0.003630716,0.08439572699999999
14,19,574.22115023,48.60326165,-1.6050188,0.002795154,0.084642252
14,20,574.03114323,48.60690606,-2.78659672,0.0048540119999999996,0.084675819
14,21,574.04710453,49.62801534,-1.91557333,0.0033370419999999997,0.086452847
14,22,574.12514547,49.26682531,-1.95284969,0.003401536,0.085811915
14,23,573.99634756,50.04532639,-0.4180645,0.000728446,0.087188385
14,24,574.07052947,51.14930094,-1.8406624200000001,0.003206408,0.08909961
14,25,574.11775701,52.099366110000005,-1.31589047,0.002292023,0.090746788
